,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,5,6,.,7,.,5,43,21,11,10,8,0,17,50,24,190,87,.,5,28,.,3,24,22,.,4,5,.,7,10,0,.,.,.,8,14,.,.,0,.,0,5,0,4,3,.,8,7,4,3,.,0,5,.,0,5,4,6,.,8,0,.
24,.,3,17,6,6,9,7,55,27,27,17,10,.,40,16,23,59,462,64,18,60,6,7,24,20,7,6,.,3,12,13,4,6,3,3,15,6,10,0,0,4,5,14,.,11,.,0,.,19,3,4,.,.,20,6,4,.,30,15,11,18,.,.
25,.,6,.,.,0,.,.,.,6,.,.,.,0,0,.,.,5,42,44,0,11,3,0,3,5,4,0,4,0,4,0,3,0,0,0,3,0,.,0,0,0,0,0,0,0,.,0,0,.,0,.,0,0,.,0,0,0,0,5,4,0,.,.
26,0,.,3,8,.,.,.,4,4,5,0,0,0,.,3,17,6,6,.,78,36,5,7,17,30,.,.,.,9,3,3,3,3,.,.,4,.,.,.,0,0,0,.,0,0,.,0,0,3,0,0,0,0,0,6,0,0,6,0,.,4,0,0
27,0,3,.,.,0,.,.,15,10,6,3,5,0,9,7,10,14,39,13,9,275,11,11,11,21,.,.,7,4,14,6,0,3,.,.,3,.,0,0,0,0,.,0,0,0,.,0,0,.,.,3,3,0,3,.,0,.,4,.,0,9,.,0
28,0,3,0,.,0,0,0,.,0,0,0,0,0,0,0,.,.,5,0,4,5,.,.,.,.,0,0,.,5,.,3,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
29,0,0,.,.,.,0,0,5,4,0,0,4,0,.,.,0,4,6,4,0,15,3,24,3,5,3,0,.,0,.,0,0,.,0,0,0,.,0,0,0,0,0,.,0,.,3,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0
30,6,33,84,66,33,28,32,48,20,9,15,5,3,132,62,162,27,56,.,20,25,10,9,681,189,19,17,16,14,121,64,17,23,8,31,48,13,7,0,0,7,3,.,.,9,.,4,27,42,6,18,.,9,20,.,.,13,40,41,11,22,4,15
31,.,5,26,20,14,18,14,29,14,10,9,.,.,26,24,67,20,11,4,29,25,3,.,158,530,23,7,21,26,60,21,10,19,13,13,25,4,4,4,0,.,5,14,.,12,4,3,9,18,4,8,9,.,16,5,.,.,25,20,11,9,0,0
32,0,5,8,6,4,.,.,5,0,3,.,0,0,5,6,6,0,5,0,.,3,.,.,23,43,82,16,25,18,12,9,.,14,.,10,.,.,.,0,0,.,.,.,0,.,.,0,.,4,.,.,0,0,3,.,.,.,6,3,0,.,0,.
33,0,.,.,.,0,6,0,.,.,.,.,.,0,3,8,7,.,3,0,0,0,0,.,19,12,17,21,12,4,5,3,0,7,.,.,7,3,.,0,0,.,.,3,0,7,4,0,.,4,3,.,.,0,.,0,.,0,.,.,.,.,0,3
34,.,0,4,10,.,.,0,3,.,3,.,.,0,.,.,3,0,9,.,.,.,0,3,7,17,14,19,165,23,.,6,5,.,0,3,.,0,0,0,0,0,0,.,0,0,.,0,4,4,0,.,0,0,3,.,0,.,3,0,0,4,0,0
35,.,4,3,4,.,3,.,.,.,0,0,.,0,.,3,.,4,3,0,5,9,9,3,13,44,10,4,25,133,7,6,.,3,3,.,.,.,.,3,0,.,.,.,0,.,0,.,5,.,0,.,0,0,.,0,0,0,.,3,4,3,0,0
40,10,23,77,263,70,76,31,18,9,7,5,4,3,31,16,34,.,12,0,.,3,3,.,117,47,16,7,4,8,948,434,26,44,38,151,106,39,6,0,0,4,.,8,9,.,9,0,62,35,6,14,11,3,13,5,.,.,70,34,8,21,7,4
41,6,13,29,70,23,19,20,9,.,.,.,.,.,17,18,23,.,5,7,8,8,.,0,46,39,6,4,7,9,326,850,48,87,57,66,55,16,7,6,4,4,.,4,5,.,.,.,22,32,.,5,.,8,15,7,3,5,22,18,24,6,9,.
42,.,0,21,6,7,3,3,4,0,.,4,.,0,.,7,6,.,0,0,0,.,0,0,22,22,9,3,.,.,17,22,98,64,4,5,7,.,3,0,0,0,.,0,.,3,.,0,3,3,0,0,.,0,.,.,3,0,6,3,5,.,0,3
43,.,7,68,19,11,.,12,6,8,.,3,6,0,3,10,7,6,4,.,.,.,0,0,40,29,23,7,.,3,32,48,59,397,46,14,7,7,8,4,0,.,4,25,0,10,7,.,5,7,5,12,4,0,4,3,0,0,7,4,4,.,.,.
44,3,.,28,4,7,0,.,4,0,.,0,.,0,.,3,5,3,4,.,0,3,0,.,10,9,4,4,7,3,7,29,10,43,92,.,3,.,.,.,.,.,.,.,0,.,.,0,6,9,0,3,0,0,7,.,3,0,3,0,5,.,.,.
50,3,6,13,45,38,32,19,5,.,0,4,4,0,8,.,5,5,4,0,12,4,0,0,18,11,0,.,.,.,81,50,4,.,14,435,199,66,27,14,0,.,.,11,10,9,.,0,58,55,13,15,12,.,5,.,0,4,32,13,4,6,0,3
51,3,8,19,37,43,35,19,11,3,.,4,4,0,14,16,10,8,5,.,3,.,0,0,29,24,4,.,.,0,64,39,7,11,3,118,443,156,41,13,.,3,15,42,5,29,21,5,104,110,33,28,5,5,14,7,0,5,34,22,9,20,0,.
52,4,5,6,5,9,7,9,3,3,5,5,3,0,4,8,6,5,9,.,.,.,.,.,22,12,4,3,0,0,16,14,0,7,3,50,113,356,83,17,4,11,23,32,20,36,13,.,26,43,19,15,7,4,9,7,.,.,9,15,8,6,3,4
53,.,0,4,4,4,.,0,6,0,.,.,0,0,.,.,.,.,3,5,.,5,0,.,8,6,3,0,0,0,10,7,0,0,.,11,26,70,233,30,5,7,11,21,8,7,15,.,6,18,11,7,3,3,4,0,.,6,4,.,.,5,0,0
54,.,.,.,.,.,.,3,3,.,.,0,0,0,.,.,0,0,0,0,0,.,0,0,3,4,0,0,.,0,.,.,.,.,.,8,49,9,26,85,19,3,.,6,.,9,.,0,6,4,3,3,3,.,6,.,0,3,.,.,0,4,0,0
55,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,.,0,0,0,0,0,0,0,3,0,0,0,.,3,6,15,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0
60,0,0,.,0,7,.,.,4,0,0,4,.,0,3,7,.,0,.,0,0,0,0,0,5,.,.,.,0,0,4,0,.,8,.,3,9,9,11,3,0,88,27,40,5,28,25,.,6,23,12,7,3,6,8,.,0,.,4,.,.,.,0,0
61,0,0,34,5,.,.,5,.,.,.,6,.,0,7,3,13,.,.,0,0,.,0,0,14,.,.,0,0,0,3,3,.,8,0,3,3,15,4,4,.,17,131,46,8,25,19,4,3,20,17,8,15,4,9,4,3,9,11,0,0,.,0,0
62,.,.,48,9,13,5,7,16,0,0,5,.,.,6,8,7,6,11,.,.,12,0,.,14,12,3,3,0,0,19,5,.,5,4,8,20,57,15,3,0,38,35,320,27,44,43,.,15,37,16,9,7,3,6,4,.,3,16,11,.,7,0,0
63,.,0,.,.,.,0,.,0,.,.,0,.,0,0,.,3,.,.,0,0,3,.,0,3,.,0,0,0,0,.,.,0,0,.,4,7,10,9,0,0,5,6,18,24,15,3,0,0,5,.,.,.,.,4,0,0,0,0,4,.,.,0,0
64,.,4,17,4,11,.,6,11,3,.,7,4,0,17,4,5,3,5,.,0,8,0,0,14,5,0,.,.,0,15,7,0,4,3,7,34,49,30,5,0,21,31,87,27,460,68,10,10,37,21,26,10,6,9,.,.,.,16,7,7,7,0,4
65,0,0,20,5,3,.,4,4,3,.,4,6,.,4,6,5,4,.,.,.,.,0,.,11,3,6,.,0,3,13,.,4,5,3,7,9,12,11,.,0,23,49,52,8,45,301,14,12,32,27,17,18,13,11,0,3,.,8,6,5,7,0,.
66,0,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,.,0,0,0,0,0,.,.,0,3,.,.,3,.,.,0,0,4,.,.,0,4,23,25,.,.,5,3,3,0,0,.,.,.,.,.,0,.,.,0
70,.,11,14,15,31,12,15,10,4,.,.,.,0,9,17,4,5,15,0,0,3,0,.,24,14,4,.,0,0,25,20,3,4,0,34,86,34,18,10,0,16,7,23,4,9,23,5,216,139,22,35,6,8,12,.,.,3,14,12,3,7,0,3
71,5,9,18,18,31,24,16,21,6,11,5,6,0,29,19,25,7,14,.,.,3,0,.,33,27,.,3,.,0,54,29,.,8,.,37,95,67,22,8,.,11,25,46,4,24,35,.,144,658,78,150,36,15,26,9,0,9,33,16,8,26,3,13
72,0,.,4,4,9,3,.,3,.,.,10,.,0,.,3,4,.,5,0,0,.,0,0,10,6,0,.,.,0,4,0,0,4,0,10,29,15,12,.,0,6,17,19,6,14,30,0,33,48,207,33,21,4,.,3,0,.,4,3,0,8,0,0
73,.,8,6,6,7,13,6,20,0,.,6,3,.,11,5,18,6,7,0,.,.,0,.,13,8,.,3,.,7,19,5,0,7,.,7,27,19,3,0,.,9,7,13,6,17,11,8,30,112,20,257,56,12,10,11,.,.,24,16,4,14,4,.
74,3,3,7,.,6,6,.,.,3,3,5,.,3,19,4,8,.,3,.,.,0,3,0,8,.,0,0,4,.,12,9,.,0,0,3,21,13,8,.,0,.,0,19,0,8,6,3,13,39,5,39,345,40,9,13,4,11,13,8,3,3,.,0
75,3,.,.,4,4,6,0,3,0,.,0,0,.,.,0,0,.,.,0,.,.,0,0,.,3,0,0,.,0,.,.,0,.,0,.,6,3,0,0,0,.,9,3,5,6,3,.,.,13,5,16,35,62,.,.,0,.,10,3,.,.,0,3
80,3,8,7,9,.,12,18,20,9,6,16,12,3,10,19,7,7,21,3,.,5,0,.,22,17,.,3,0,.,24,9,0,0,.,5,15,8,7,.,0,4,.,.,3,10,4,3,.,12,3,15,11,3,447,62,16,41,84,74,52,55,6,30
81,.,4,.,6,6,7,7,7,.,4,7,5,0,.,8,3,6,4,0,.,3,0,0,6,9,0,0,.,.,7,3,0,3,0,.,10,13,.,.,5,3,.,.,0,10,4,0,3,4,.,7,6,.,90,143,22,52,34,17,24,16,.,7
82,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,0,.,0,0,0,0,0,0,0,.,0,0,0,0,6,.,.,0,0,4,.,4,.,0,0,0,0,.,0,3,.,0,.,.,3,.,5,8,15,13,61,15,6,5,4,8,0,0
83,.,3,0,3,.,8,.,8,3,.,10,3,3,3,0,0,0,.,0,0,3,0,.,7,.,0,0,0,.,3,0,3,.,.,.,3,.,0,3,0,0,0,0,.,.,3,.,0,4,4,.,7,0,31,27,6,216,15,19,18,7,14,27
90,6,20,27,25,44,61,107,17,4,11,28,7,0,10,20,14,12,19,.,5,14,.,0,40,14,7,6,.,5,51,30,.,3,6,32,36,9,8,5,0,.,6,10,5,0,8,0,23,31,13,22,21,.,111,46,10,29,440,190,46,89,.,43
91,14,6,16,14,24,21,53,21,9,10,23,8,3,16,7,10,.,7,8,5,5,.,0,22,19,7,0,.,5,35,13,6,10,3,13,27,12,8,.,0,.,4,6,.,5,0,3,18,13,4,8,9,3,82,32,5,22,189,412,126,123,12,37
92,4,.,.,3,7,6,.,10,4,5,17,7,0,3,.,4,3,6,0,.,8,0,.,5,.,3,0,.,.,6,10,4,0,.,4,.,.,0,.,.,3,4,.,.,6,3,0,.,4,4,3,0,.,45,8,.,8,34,78,159,38,.,19
93,0,12,11,17,17,12,36,39,9,33,29,3,.,19,17,9,6,11,.,.,6,0,.,30,10,5,.,.,.,18,7,4,3,.,9,17,7,.,3,0,3,.,4,0,5,3,.,5,16,4,9,9,.,39,19,0,13,56,102,43,411,8,32
94,0,.,.,3,.,6,3,.,.,7,6,.,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,.,.,.,.,0,.,.,0,.,0,0,0,0,0,0,0,.,.,0,0,0,0,4,0,0,5,.,0,8,3,7,.,8,45,4
95,3,.,9,6,.,5,5,8,3,8,6,5,0,9,3,.,0,5,0,0,0,0,.,15,.,3,0,.,.,8,3,0,0,0,.,5,4,.,0,0,.,3,.,0,.,.,0,.,6,.,4,3,.,8,18,0,13,14,23,25,45,3,119
