metadata keys,type,year,Metadaten (Kategorien),Inhalt,Bezugsraum,Zeitraum,Zeitraum bezogen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata values,movement-year,2011,Metadaten (Werte),Wanderungsdaten,Ortsteile,Jahr,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0,5,15,4,13,7,5,14,3,0,.,.,0,7,7,.,.,4,0,0,3,0,.,13,8,4,.,.,0,5,7,.,7,5,.,8,16,10,3,.,30,19,44,8,42,254,14,15,33,27,10,12,8,5,4,.,3,7,11,5,4,0,6
66,0,0,0,3,0,.,0,0,0,0,.,0,0,.,.,0,0,.,0,0,0,0,0,.,.,0,0,0,0,.,0,0,0,0,0,6,4,3,0,0,4,3,.,.,7,14,33,.,4,.,0,.,.,0,.,0,0,3,3,0,.,.,0
70,4,4,21,12,23,15,9,11,5,4,5,0,.,14,14,15,3,.,0,0,.,0,.,22,12,.,.,0,4,24,20,3,6,3,47,115,35,19,.,0,7,12,21,0,11,22,.,171,169,57,29,14,7,10,6,.,.,19,9,.,17,0,.
71,.,10,17,27,39,28,15,29,.,5,12,4,.,24,31,28,7,15,.,0,6,0,.,39,13,3,.,0,8,51,43,4,8,.,38,61,55,15,5,.,24,8,44,10,29,13,.,144,566,86,178,39,15,29,21,.,.,46,31,7,23,.,6
72,0,0,5,4,5,5,4,.,0,3,0,4,0,6,.,5,0,5,3,0,0,0,0,10,5,0,0,0,.,10,7,.,.,.,8,15,19,7,3,0,17,24,25,.,15,28,5,33,53,170,12,15,13,10,.,0,0,11,.,.,5,0,4
73,.,7,12,11,8,13,12,17,4,3,8,3,0,4,8,7,9,6,.,.,5,0,4,16,9,.,4,.,11,18,9,.,6,.,16,35,15,15,6,.,8,13,8,8,16,17,.,26,130,17,281,61,16,10,11,0,11,22,17,4,13,0,.
74,.,.,3,4,7,8,.,4,.,5,.,3,0,9,3,4,0,.,.,5,5,0,.,5,5,.,.,0,0,6,7,3,.,5,9,8,8,4,0,0,0,.,13,.,13,18,0,8,21,10,36,344,25,13,7,.,10,11,9,.,4,0,.
75,.,0,.,0,3,3,.,.,0,0,0,.,0,.,0,.,0,0,.,.,0,0,0,5,.,0,0,.,0,3,3,.,.,.,.,3,.,.,.,0,.,.,.,3,9,5,0,7,10,8,6,51,72,0,.,0,.,4,.,0,.,0,.
80,0,3,9,6,8,10,26,33,10,8,15,5,.,17,14,8,7,13,.,0,3,0,0,24,17,3,3,.,.,19,16,.,7,4,4,13,7,.,0,.,.,4,5,.,8,4,0,12,19,10,12,6,3,476,82,19,24,88,52,49,42,.,17
81,.,.,.,7,8,.,15,4,0,7,9,.,3,4,7,.,.,9,0,0,.,0,0,6,6,0,.,0,0,8,6,0,0,.,0,7,3,3,9,0,0,.,3,.,4,3,0,4,14,5,6,17,4,92,154,14,44,24,21,11,9,0,11
82,.,0,0,.,.,.,0,0,0,.,0,0,0,3,0,0,.,.,0,0,.,0,.,.,.,0,.,0,0,.,.,0,3,0,.,5,0,.,0,0,0,0,3,0,.,.,0,0,.,.,.,5,.,8,19,52,7,10,7,.,3,0,.
83,.,0,.,6,.,7,6,11,.,3,.,0,.,3,4,0,3,5,.,0,4,0,0,8,5,0,0,0,.,4,.,0,.,.,0,6,.,6,.,0,3,3,.,0,9,.,0,3,.,.,5,10,0,26,48,.,177,15,23,10,12,3,20
90,11,7,18,38,36,77,78,36,6,17,12,6,4,26,6,13,23,8,0,7,8,0,.,54,25,.,.,.,3,54,20,.,10,7,28,39,7,6,.,.,5,4,11,.,10,11,8,22,36,5,24,12,4,109,35,15,22,490,210,59,95,7,19
91,5,10,15,17,25,32,35,20,10,6,31,3,4,20,9,12,4,6,.,5,12,3,3,23,26,5,10,0,5,48,31,0,6,.,20,18,10,.,.,0,.,.,.,0,5,4,.,17,24,6,18,4,3,77,24,12,14,182,432,80,145,5,43
92,.,4,4,9,.,7,12,8,3,3,22,4,0,4,.,4,4,9,0,0,.,4,.,9,5,4,0,0,.,6,4,0,.,.,3,6,4,.,0,0,0,5,4,0,3,3,0,4,5,0,3,4,.,40,13,0,9,56,69,214,47,0,39
93,4,7,14,8,8,14,31,46,3,38,32,5,0,21,16,12,6,4,.,3,3,0,.,23,9,.,0,3,4,26,17,.,5,4,6,21,7,3,4,0,.,0,.,.,8,12,.,10,20,6,7,3,5,25,7,.,13,54,89,41,453,8,40
94,0,0,0,3,0,3,.,3,.,.,8,4,4,0,.,4,.,4,0,0,.,0,0,5,0,0,0,.,0,.,.,0,.,0,0,.,0,0,0,0,3,0,0,0,.,0,.,0,.,.,0,.,.,4,.,0,.,5,4,7,5,42,5
95,.,.,3,10,6,7,.,3,3,6,6,6,0,4,4,5,.,3,3,0,3,0,0,9,3,.,0,.,.,6,5,0,3,3,.,7,.,.,0,.,.,.,5,0,.,0,0,4,7,0,6,.,0,11,8,0,16,11,21,21,36,9,154
