metadata keys,type,timeunit,time,Metadaten (Kategorien),Inhalt,Bezugsraum,Zeitraum,Zeitraum bezogen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata values,movement,year,2009,daten (Werte),Wanderungsdaten,Ortsteile,Jahr,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,.,.,.,4,4,4,9,10,.,3,.,.,.,5,.,13,54,40,.,10,.,.,11,3,7,0,.,0,.,.,0,0,3,.,4,.,0,0,0,0,.,0,0,.,0,0,0,0,0,0,0,.,.,3,0,.,6,.,.,10,0,.
26,0,.,6,5,.,.,8,3,0,0,0,.,0,7,.,7,5,8,3,56,18,4,4,15,25,4,.,.,11,6,5,.,5,6,.,0,.,0,0,0,0,3,0,0,0,.,0,0,.,.,0,3,.,0,.,.,3,0,3,0,.,.,0
27,.,6,.,.,.,3,.,10,4,5,4,4,0,6,.,13,26,37,11,4,209,21,16,17,5,.,3,5,.,5,6,0,5,3,.,.,3,0,0,0,0,0,.,0,.,.,.,4,.,0,.,.,0,6,0,.,3,9,3,.,4,0,.
28,0,.,.,.,.,4,.,0,0,0,.,0,0,.,0,4,.,3,0,7,7,13,0,.,.,0,0,.,4,.,0,0,5,0,0,3,0,0,0,0,0,0,0,0,.,0,0,.,.,0,0,0,0,.,0,0,0,3,0,0,0,0,0
29,.,0,.,.,.,.,0,.,0,0,.,0,5,.,.,4,.,6,4,0,23,.,12,5,.,7,0,4,.,.,5,0,.,0,.,0,0,0,0,0,0,0,0,0,3,0,0,.,0,0,0,3,.,0,.,0,0,.,.,0,4,.,0
30,6,41,86,60,33,50,46,46,14,12,17,11,0,144,54,203,24,39,.,21,19,.,6,707,162,15,15,8,9,133,61,5,20,12,58,45,15,.,3,0,4,.,6,3,11,8,.,20,41,7,9,5,5,21,11,5,5,46,33,14,20,3,6
31,3,10,18,27,19,18,24,24,.,5,8,3,.,32,26,53,13,20,4,21,10,7,8,146,641,39,19,17,30,50,34,25,29,16,24,24,11,8,4,0,5,6,5,0,6,3,0,12,19,5,12,3,.,5,.,0,5,27,14,9,17,6,.
32,.,.,6,8,4,9,3,6,.,.,3,.,0,3,4,7,0,.,0,.,8,.,.,20,36,107,17,12,19,18,12,4,16,7,.,.,0,0,.,0,.,0,.,0,4,3,0,6,4,.,4,0,3,5,.,0,0,.,.,.,.,.,4
33,0,0,0,.,3,.,5,.,.,0,3,0,0,.,6,3,.,7,.,0,.,0,4,14,13,30,24,14,5,7,.,4,10,12,0,5,.,.,0,0,3,0,0,0,.,.,0,.,.,.,0,.,0,.,4,0,3,.,.,3,4,0,0
34,.,.,9,.,.,3,3,.,3,0,.,.,0,.,.,9,0,10,0,0,.,0,3,3,13,13,4,170,17,.,7,0,.,.,0,7,.,0,0,0,0,.,0,0,0,0,0,6,.,0,4,0,0,6,.,0,0,.,5,.,.,0,0
35,.,5,.,.,4,.,0,.,.,0,0,.,0,.,.,3,0,3,0,13,10,4,9,18,19,15,10,13,100,12,7,.,.,0,.,.,.,3,0,0,0,.,5,0,.,.,.,0,.,0,.,5,.,.,.,0,.,8,.,.,9,0,0
40,9,24,80,240,66,56,28,14,7,3,8,5,4,36,17,24,9,8,.,6,19,0,3,71,56,11,12,6,11,1020,424,36,92,35,117,69,41,6,7,0,6,4,4,6,5,.,0,44,32,4,16,6,4,9,4,4,.,65,33,4,22,0,9
41,.,9,27,78,24,26,20,9,5,.,.,.,5,20,11,21,4,6,.,.,5,.,.,49,35,13,11,4,.,322,885,41,106,62,58,39,12,13,13,0,8,4,7,.,4,.,.,21,25,4,6,6,.,15,6,0,7,26,10,4,18,0,0
42,4,3,35,8,.,.,.,8,0,3,4,.,0,8,3,0,3,3,0,0,3,0,0,15,9,4,6,.,.,12,29,126,56,13,5,6,.,3,6,0,0,0,3,.,0,0,0,4,5,.,.,4,0,.,.,5,0,4,4,0,4,0,0
43,3,3,50,20,16,6,8,10,6,3,.,3,0,17,9,9,5,11,0,5,.,4,.,41,17,11,8,.,7,33,66,38,413,28,5,10,3,7,0,0,.,3,5,.,3,.,0,7,8,8,.,6,.,3,.,4,.,10,.,.,5,0,0
44,0,4,12,12,5,5,3,.,0,0,.,0,0,3,4,6,0,0,0,0,0,0,0,12,19,7,.,3,.,22,32,8,72,91,9,6,11,.,0,0,0,0,0,0,3,.,0,4,3,0,0,0,0,.,.,0,0,6,.,.,5,4,4
50,6,7,20,29,45,30,27,.,.,.,.,.,4,10,5,11,.,9,0,.,3,.,0,15,11,0,.,3,4,95,52,.,6,10,436,169,51,24,7,0,.,8,6,10,7,.,.,71,48,9,13,8,.,11,.,.,.,33,8,.,7,0,0
51,3,12,18,39,42,34,13,12,3,6,10,0,.,19,11,13,8,10,0,0,5,.,.,29,33,6,6,.,4,71,46,6,18,12,174,388,124,27,20,4,10,18,27,.,26,9,0,88,93,38,17,12,0,20,5,0,4,27,13,7,19,3,3
52,0,.,7,4,28,7,10,6,.,4,0,.,0,8,9,7,.,5,.,3,.,0,4,13,10,.,0,3,0,18,25,.,3,6,42,98,339,59,19,0,15,28,57,12,30,22,.,32,64,34,26,14,3,4,7,.,5,15,8,.,9,.,5
53,.,.,4,0,3,4,.,4,.,.,0,.,0,.,.,3,7,5,0,0,.,0,0,7,.,3,0,0,.,12,8,0,.,3,17,27,49,286,27,3,.,10,16,7,19,11,.,12,21,7,7,10,0,7,0,5,3,6,4,0,3,0,0
54,.,.,.,3,.,3,.,.,0,0,0,0,0,0,.,0,0,4,0,0,3,0,0,3,4,0,0,.,0,7,5,0,0,.,15,55,13,41,64,11,4,.,.,0,6,3,0,5,7,.,6,0,0,.,0,0,0,3,.,.,3,0,0
55,0,0,0,0,0,.,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,.,.,0,0,0,0,4,3,4,5,11,0,0,0,0,0,0,0,0,.,0,4,0,0,.,0,0,0,0,0,0,0,0,.
60,.,.,3,3,6,0,.,5,.,0,.,0,0,5,4,3,.,5,0,0,0,0,.,0,.,.,3,0,.,7,3,0,.,.,10,3,16,9,.,0,84,14,42,6,24,29,4,5,18,14,4,6,.,5,11,.,.,8,8,.,5,0,0
61,0,3,24,5,4,.,4,0,8,.,5,4,0,20,6,.,.,7,0,0,5,0,0,3,5,.,.,.,.,7,3,.,19,0,10,27,23,4,22,0,34,131,55,8,23,22,0,13,17,17,9,8,.,.,0,0,0,11,.,7,5,0,.
62,.,.,26,8,15,9,9,7,4,.,4,.,0,15,10,5,.,14,3,.,3,0,.,13,6,4,.,.,.,16,15,4,14,3,4,24,42,30,.,4,28,49,399,30,55,41,3,17,28,25,18,7,0,9,9,.,4,9,10,3,8,0,7
63,0,.,.,4,.,3,3,0,.,.,5,.,0,.,0,0,.,0,0,0,0,0,0,4,.,3,0,0,0,3,.,.,.,0,3,11,16,4,0,0,4,10,13,18,14,.,.,.,.,.,.,0,.,.,0,0,0,8,.,0,.,0,.
64,0,5,14,9,12,4,8,8,.,.,4,4,0,9,18,7,6,6,.,3,12,0,.,13,13,.,6,0,3,8,3,0,5,.,12,21,34,33,3,0,36,30,76,33,409,59,4,13,20,13,10,19,11,19,5,.,6,23,13,5,10,0,.
65,3,.,12,3,8,4,3,4,.,3,3,3,0,5,4,.,5,.,0,0,.,0,.,6,9,3,4,.,0,5,6,.,5,.,5,27,21,12,0,0,31,38,54,9,51,341,10,21,45,23,7,6,4,11,4,0,.,9,0,7,5,0,.
66,0,0,0,0,0,4,.,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,.,12,0,0,.,.,.,.,0,0,.,3,.,.,3,.,0,0,0,3,5,0,13,24,36,.,7,9,0,.,.,.,0,.,0,.,.,0,0,0,0
70,7,7,16,15,15,17,6,19,0,0,0,.,0,16,9,8,3,13,0,0,5,0,0,17,14,3,.,3,.,27,23,.,4,0,29,76,37,4,4,.,6,10,28,.,12,22,0,173,146,30,39,6,5,.,.,.,5,23,21,4,14,3,0
71,3,9,20,29,30,27,21,22,11,3,3,4,0,30,18,26,7,14,4,.,.,0,4,52,20,4,7,.,.,40,15,0,11,6,44,92,71,16,.,.,10,14,40,7,18,26,.,126,515,83,175,70,10,21,12,3,3,42,28,5,22,0,6
72,0,.,9,.,7,5,8,5,0,4,.,.,0,7,.,.,5,4,0,0,3,0,.,4,3,3,.,0,0,7,3,0,6,.,11,34,12,9,0,.,8,21,5,0,19,10,10,34,38,216,27,14,3,.,.,4,0,15,4,5,5,0,0
73,7,8,6,4,16,21,8,20,0,.,.,4,0,10,6,.,4,7,0,5,.,.,.,14,8,.,4,5,.,5,10,.,3,6,14,22,17,6,.,0,4,4,11,.,17,6,3,24,120,26,314,64,16,20,20,6,5,21,16,4,14,0,.
74,.,.,6,5,8,12,7,6,.,.,6,.,0,17,10,.,.,3,0,.,6,0,0,6,3,.,.,3,.,7,7,0,.,0,9,10,6,3,.,0,6,6,13,0,11,14,0,13,25,12,63,347,28,5,15,.,3,15,3,3,5,.,.
75,0,0,.,0,4,5,0,.,0,0,.,0,0,0,0,0,0,0,0,.,.,0,0,5,.,0,0,0,0,4,.,0,0,0,.,7,5,.,0,0,0,5,.,0,6,8,8,4,14,3,11,35,62,5,3,.,.,5,.,.,4,.,.
80,3,7,15,6,10,8,13,17,6,11,15,13,0,17,9,11,10,9,5,.,3,0,.,28,13,12,3,.,0,11,9,0,5,5,10,9,9,5,0,0,4,4,5,.,9,6,0,3,8,11,16,14,.,478,80,8,41,114,92,44,41,.,24
81,.,3,.,3,4,5,7,.,.,.,5,.,0,.,3,.,.,.,.,7,.,0,0,5,7,.,.,0,.,3,3,0,8,.,4,5,6,.,.,3,.,0,3,0,.,6,0,.,6,4,8,11,.,78,141,12,48,28,20,6,15,0,7
82,.,.,.,.,.,.,.,0,0,0,.,0,0,0,.,.,.,0,.,.,0,0,0,0,6,.,0,0,0,3,4,0,0,.,0,3,.,0,.,0,.,0,.,5,.,0,0,.,5,5,0,.,.,16,17,71,5,14,12,.,4,0,.
83,.,.,0,.,4,4,.,8,.,.,.,4,0,3,.,.,0,.,4,.,0,0,0,.,11,.,0,0,0,4,.,.,.,.,4,3,.,0,0,.,.,0,4,.,3,3,0,0,.,0,4,4,.,19,26,.,175,16,16,4,7,.,8
90,6,11,20,35,36,62,66,33,6,11,22,4,.,20,11,12,3,16,3,4,.,0,0,51,21,.,7,0,6,47,27,.,3,8,27,36,16,6,.,.,4,.,8,0,.,9,.,20,35,4,27,12,5,115,44,7,22,481,203,59,97,5,14
91,4,13,12,10,29,28,27,20,6,5,21,6,5,17,12,9,15,24,5,.,3,0,.,25,20,9,.,7,10,47,28,3,8,5,13,20,3,9,4,0,.,3,6,3,5,.,.,18,36,13,15,8,8,48,21,10,26,150,392,107,150,13,43
92,.,.,8,.,0,9,12,7,3,3,17,4,.,7,7,3,6,9,4,0,0,0,0,10,5,0,.,.,0,8,3,.,0,0,0,9,.,0,.,0,3,3,3,0,3,.,0,.,4,4,.,.,.,24,8,3,25,48,70,170,45,3,25
93,3,6,14,16,12,9,36,31,19,18,27,7,7,18,11,15,12,5,.,0,.,0,4,25,9,4,0,.,7,23,3,7,4,5,8,23,11,.,.,0,.,4,.,.,7,.,.,9,17,5,8,9,3,25,10,0,19,68,66,32,535,6,24
94,0,.,.,4,.,0,4,3,.,.,6,8,10,.,.,.,.,.,3,0,0,0,0,0,.,0,0,.,4,6,.,.,0,0,.,4,.,.,0,0,0,0,4,0,0,0,0,.,.,.,.,0,.,9,0,0,0,9,6,.,9,48,.
95,.,.,9,4,3,3,9,10,5,5,11,.,0,5,8,4,.,5,3,0,.,0,4,9,0,.,0,0,3,5,4,.,.,.,5,4,.,4,.,0,.,4,.,.,3,4,.,.,5,3,4,0,.,16,7,.,20,11,7,11,49,9,142
