,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,.,11,12,.,3,4,3,3,0,9,0,6,0,15,12,31,8,12,10,96,21,7,6,11,30,14,3,0,10,4,4,0,.,3,4,7,0,.,0,0,4,0,0,.,5,3,0,0,6,.,0,0,0,.,0,0,.,8,5,.,0,.,.
27,0,.,.,.,.,.,5,4,6,3,9,.,3,3,15,7,34,67,13,11,276,11,24,7,17,3,0,7,3,9,5,0,0,6,.,5,7,0,5,0,.,0,.,5,.,.,0,3,5,.,0,0,.,.,.,0,3,3,11,0,6,0,.
28,0,0,0,0,0,.,0,.,.,.,0,0,0,.,0,0,0,.,.,.,.,11,.,3,5,0,0,0,4,.,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,.,0,0,0,0,0,0,0,.,0,.,0,0,3,0
29,0,.,0,0,0,.,.,0,0,0,0,0,0,.,4,4,.,5,6,0,27,0,39,10,3,3,0,5,3,.,0,0,0,.,0,.,.,.,0,0,0,0,.,0,0,.,0,0,0,0,0,.,0,.,0,0,0,4,0,0,0,.,0
30,9,19,75,60,44,30,28,53,11,3,19,8,5,94,45,200,32,24,5,45,10,0,.,715,205,32,10,6,23,137,51,5,16,3,31,27,15,5,7,.,3,5,14,.,18,7,.,16,47,10,11,8,.,16,11,0,4,43,30,8,17,.,9
31,9,13,16,16,10,24,13,11,3,6,10,5,4,25,26,60,11,18,4,8,10,.,.,135,617,42,10,19,26,41,29,7,15,7,24,24,7,7,.,5,7,.,5,0,7,6,0,15,11,4,11,5,0,14,4,3,0,27,17,8,6,.,6
32,0,5,4,3,.,.,0,.,5,0,.,.,0,3,5,12,4,5,3,.,.,0,.,17,50,133,24,10,17,8,7,5,9,3,.,3,3,.,0,0,.,.,3,0,.,.,0,0,4,.,0,0,3,7,.,0,.,3,.,0,3,0,5
33,.,.,6,4,.,.,.,37,3,3,.,.,.,.,3,9,4,10,0,.,.,.,0,18,25,37,64,10,4,11,3,0,.,6,.,.,.,.,0,0,0,5,0,0,.,0,0,.,5,0,3,.,.,0,.,0,.,.,.,.,0,0,0
34,.,.,.,0,.,6,0,.,0,.,.,.,0,3,11,3,0,.,0,0,0,0,4,4,15,6,13,160,19,.,9,4,7,0,.,6,.,0,0,0,.,0,7,0,5,0,0,0,.,0,.,.,0,.,.,0,0,.,0,0,3,0,0
35,3,0,.,3,.,.,.,.,.,0,.,.,.,6,.,7,3,7,3,6,8,.,4,22,28,23,5,14,162,4,6,3,5,.,.,.,3,4,0,0,0,3,.,0,3,0,0,.,.,0,.,0,0,4,0,6,9,.,.,0,4,0,0
40,14,24,49,238,67,66,16,15,6,9,8,.,0,21,19,25,5,6,.,6,14,0,.,89,46,13,8,7,14,976,375,16,39,37,107,57,17,7,14,0,.,6,11,5,11,3,0,34,30,12,18,4,5,17,9,3,.,68,30,6,14,.,17
41,7,10,32,77,19,21,15,8,7,5,4,.,0,22,20,21,6,10,3,0,15,4,.,40,28,13,15,8,12,320,849,33,58,49,45,29,15,5,.,0,7,3,4,.,3,9,0,16,24,3,7,11,.,8,3,0,5,23,13,.,5,.,.
42,5,.,20,12,6,3,.,10,.,0,5,0,0,8,.,3,.,.,3,4,.,0,.,20,16,18,0,0,0,27,46,118,71,12,4,.,.,0,0,0,.,0,.,.,4,.,0,4,5,0,.,0,.,3,0,0,0,6,4,4,.,0,0
43,25,10,58,21,12,12,10,7,0,.,.,0,0,9,5,14,5,6,0,7,0,0,0,46,23,26,6,.,12,38,87,44,417,44,8,13,6,0,8,0,.,.,16,0,4,6,0,3,8,.,6,7,3,17,4,0,.,15,5,.,7,0,14
44,.,0,25,10,29,14,7,6,4,.,.,0,3,53,61,24,.,15,.,4,.,0,.,48,31,6,8,3,6,26,51,12,110,170,7,14,13,0,.,0,9,0,55,0,28,28,0,7,21,9,7,0,0,8,0,.,.,25,.,.,3,0,.
50,4,9,22,29,27,29,13,8,.,7,7,0,0,7,3,13,3,3,0,5,.,.,.,26,7,3,0,6,.,86,26,.,.,.,397,168,52,32,17,0,.,6,15,8,11,.,.,45,41,9,23,3,3,8,6,0,0,27,11,0,3,0,5
51,5,6,18,24,28,28,18,15,5,9,5,5,0,18,5,13,5,13,0,3,5,0,.,15,36,7,3,3,.,50,29,4,7,.,112,443,141,29,12,3,3,17,48,6,31,16,0,90,86,27,28,14,9,4,4,6,5,31,17,.,14,3,3
