,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,.,3,6,0,.,.,.,.,3,.,0,4,.,7,6,20,5,16,.,86,20,.,6,18,23,9,.,4,9,11,11,.,5,6,.,4,0,4,.,0,4,0,3,0,.,0,0,.,.,.,.,3,0,.,.,0,0,0,4,0,.,.,0
27,.,4,.,7,4,7,.,7,12,4,.,.,4,3,4,17,8,34,8,18,299,0,20,14,7,4,4,6,9,12,9,0,.,.,.,.,8,3,0,0,5,.,.,0,4,0,.,.,3,.,.,0,.,.,0,0,.,4,3,.,3,0,3
28,.,0,.,.,0,0,0,6,.,0,3,0,0,.,0,.,0,.,0,6,4,5,5,3,.,3,0,0,0,.,.,.,0,0,0,0,0,0,0,0,.,0,0,0,0,.,0,.,0,.,0,0,0,.,0,0,0,.,0,0,5,0,0
29,0,0,3,.,0,0,0,.,.,0,.,0,0,0,0,.,.,11,0,4,28,0,17,10,5,0,0,0,4,.,3,0,.,3,0,4,0,0,0,.,0,0,.,.,0,0,.,0,.,0,0,0,0,0,0,0,0,.,.,0,.,0,0
30,9,17,72,45,40,30,27,33,12,4,15,0,3,125,49,154,21,19,4,22,13,4,.,691,179,16,0,5,12,165,47,9,12,8,52,49,22,.,.,0,.,.,14,0,4,.,.,13,27,11,4,6,3,27,11,.,3,35,29,4,17,4,4
31,3,22,30,26,17,12,4,22,10,5,8,.,0,20,10,57,10,20,4,26,14,7,6,151,595,30,15,13,17,52,33,17,13,5,17,14,16,6,4,0,5,.,6,.,6,6,0,9,6,4,9,6,0,17,4,.,3,29,14,7,9,0,3
32,.,4,8,6,4,4,3,3,3,0,4,5,.,5,6,7,.,4,0,3,3,0,4,25,43,126,15,17,6,15,9,9,23,4,6,4,6,.,0,0,.,0,.,0,0,0,3,.,3,0,4,0,0,0,.,0,0,4,6,0,4,0,.
33,.,4,.,3,.,5,.,7,0,0,.,.,0,.,6,4,0,8,0,3,3,0,0,17,17,21,33,13,5,.,3,0,15,7,.,.,.,.,0,0,0,.,.,0,.,0,0,5,6,3,.,0,0,3,.,0,0,.,.,.,.,0,.
34,0,3,.,.,.,24,.,.,0,0,3,0,0,.,.,7,6,3,0,3,.,0,.,5,14,31,10,165,12,6,4,.,9,.,.,3,3,.,0,0,.,5,0,0,.,.,0,.,4,.,.,.,.,4,0,.,0,4,0,0,.,.,0
35,0,3,10,7,5,.,.,4,0,0,3,3,0,.,5,10,.,9,.,6,9,11,5,18,41,10,9,19,127,12,6,0,5,.,3,.,0,0,0,0,0,.,.,0,0,0,0,.,4,0,0,0,0,.,0,0,0,5,.,0,.,.,0
40,18,23,91,233,99,65,29,17,4,3,8,3,.,34,14,25,5,8,5,13,16,.,.,107,66,17,6,3,12,1169,407,61,39,31,108,69,33,7,17,.,.,7,7,4,9,6,0,28,42,18,8,3,4,18,7,0,5,59,36,10,15,.,6
41,6,7,40,80,33,16,10,15,.,0,.,3,0,29,18,21,14,16,4,8,3,0,.,57,30,6,9,3,.,343,841,67,84,43,48,62,15,5,11,.,.,5,5,.,.,7,.,17,19,8,12,.,6,14,.,.,7,18,26,.,16,4,.
42,.,.,27,6,.,.,5,0,0,.,0,0,.,0,3,5,.,.,.,.,6,0,0,17,13,11,0,0,7,21,26,151,55,5,.,8,3,.,.,.,4,0,0,0,3,6,0,4,6,.,.,0,0,0,.,0,0,3,6,.,.,0,0
43,4,3,65,13,20,12,10,7,6,0,4,0,0,21,11,11,3,14,0,9,.,.,0,32,23,16,6,5,.,44,59,68,425,41,5,8,12,5,.,0,4,4,7,.,.,5,0,8,7,.,0,.,.,7,.,3,.,11,9,.,5,.,8
