;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;10022;3;13;35;13;13;12;15;13;8;7;8;.;4;68;75;331;33;25;12;33;11;13;4;134;73;22;7;5;4;32;32;9;4;5;16;23;7;.;0;0;7;5;4;0;5;5;0;9;16;.;9;9;.;14;3;.;3;18;16;5;17;0;.;3
23;10023;.;.;13;4;4;3;6;15;15;0;5;3;0;16;43;23;219;59;10;22;11;7;.;24;14;11;.;.;4;13;11;4;5;0;.;18;.;.;.;0;0;0;3;.;3;11;0;4;13;0;5;3;0;12;.;0;4;14;6;0;10;4;3;.
24;10024;.;11;20;17;14;4;6;25;38;10;11;5;7;22;45;35;93;691;120;17;69;.;15;30;24;14;3;6;3;12;7;.;16;.;7;16;51;8;6;0;5;3;12;0;12;15;.;9;22;.;4;.;.;10;8;0;5;20;13;7;13;3;7;.
25;10025;0;0;6;.;4;4;0;10;6;.;.;.;.;.;3;0;5;55;63;.;10;0;.;11;.;0;0;.;0;5;.;0;6;0;4;.;.;0;0;0;0;0;.;0;0;0;0;.;.;0;.;.;0;.;0;0;.;6;5;.;4;0;3;0
26;10026;0;3;4;.;5;.;8;6;0;.;4;3;0;0;3;15;12;10;.;98;19;7;14;12;14;6;.;0;4;7;6;0;.;.;4;4;4;0;0;0;.;0;6;0;0;0;.;4;3;0;.;0;.;0;0;0;0;6;6;.;.;0;0;0
27;10027;4;.;.;3;4;.;.;9;6;.;5;0;0;4;7;7;19;62;23;24;308;17;14;15;17;4;.;5;.;5;5;.;.;0;4;7;.;0;0;0;0;3;4;0;3;.;.;4;4;0;4;.;.;9;.;.;0;6;5;3;3;0;4;3
28;10028;0;0;0;3;0;0;0;3;0;0;.;0;0;.;.;3;0;.;0;.;3;11;3;6;4;0;0;.;.;.;0;0;0;0;0;0;.;0;0;0;0;0;0;0;0;0;0;0;.;0;0;0;0;0;0;0;0;0;0;0;.;0;0;0
29;10029;.;.;0;0;0;.;4;8;4;0;.;3;0;0;.;.;.;12;.;5;20;.;46;.;.;.;0;0;3;3;.;0;0;0;.;.;0;0;0;0;0;0;0;.;0;0;0;0;0;0;0;0;0;0;3;0;0;.;.;.;.;0;0;.
30;10030;11;22;79;50;26;36;50;26;21;.;20;12;.;105;75;184;38;34;.;35;15;9;4;636;161;30;8;11;32;126;54;11;8;10;41;34;17;10;5;.;7;.;10;.;9;7;.;13;32;8;12;13;0;29;4;5;11;45;38;11;14;7;11;7
31;10031;.;6;35;18;15;20;10;15;5;6;6;6;6;36;20;67;21;17;11;37;17;7;0;152;539;46;8;9;33;54;24;10;17;3;7;12;4;9;.;0;4;.;9;3;12;5;0;12;22;.;9;8;0;16;.;6;0;30;18;0;8;0;6;5
32;10032;0;7;.;7;3;.;3;.;0;.;0;0;0;5;.;7;.;6;0;11;3;.;0;16;38;134;40;16;8;7;5;4;14;0;.;3;5;0;.;0;0;0;3;0;6;4;0;.;3;3;4;.;0;.;0;0;.;6;4;.;.;0;0;.
33;10033;0;.;.;3;.;5;.;.;.;.;.;0;.;.;4;8;4;3;0;0;0;0;.;9;14;35;59;11;.;4;4;0;7;.;3;4;.;3;0;0;.;0;7;0;4;.;0;3;.;3;.;0;.;6;0;0;0;.;.;.;3;0;0;0
34;10034;0;.;5;5;4;.;0;.;0;.;0;.;0;.;.;4;0;7;.;5;4;0;0;16;10;17;15;188;16;6;8;0;0;8;.;4;.;.;0;0;0;.;0;0;6;0;0;.;.;0;.;.;0;0;0;0;0;5;.;0;.;.;0;0
35;10035;0;0;3;.;5;0;.;5;0;.;0;0;0;7;.;7;.;5;0;8;4;0;.;7;17;8;3;26;154;8;5;0;8;4;.;.;0;0;0;0;0;0;.;0;.;.;0;3;0;0;.;0;0;.;0;3;0;3;4;0;3;.;3;.
40;10040;15;19;85;211;64;68;33;15;9;8;5;.;0;42;17;27;12;13;.;8;10;3;0;96;69;20;5;9;8;1093;397;30;65;22;112;93;28;13;11;.;.;7;5;.;10;9;.;31;64;.;19;11;0;16;6;.;5;58;30;5;14;5;8;7
41;10041;6;8;44;51;20;17;13;14;.;3;6;9;0;15;15;21;4;6;4;.;6;.;0;52;34;17;.;.;.;309;815;32;96;55;55;48;12;6;0;0;6;6;9;4;14;7;0;21;19;.;4;5;3;6;3;4;0;26;21;3;15;.;7;5
42;10042;0;.;27;6;6;4;5;4;0;.;.;0;0;9;5;5;3;5;.;3;0;0;0;10;16;16;0;7;0;18;18;103;69;8;4;3;.;0;.;0;.;0;.;.;.;3;.;.;5;0;0;0;0;.;0;0;0;5;6;.;.;0;.;.
43;10043;.;9;47;13;9;6;8;6;.;.;5;3;0;18;6;20;6;12;3;7;4;0;0;42;15;43;8;10;7;47;68;50;521;56;7;12;12;8;3;3;4;.;20;.;11;11;0;6;17;.;.;.;4;7;3;0;0;12;9;6;17;0;4;4
44;10044;3;5;53;11;9;6;10;3;0;0;.;0;0;77;77;34;8;17;0;0;.;.;.;41;23;6;9;6;0;35;47;8;80;83;7;11;.;6;0;4;3;0;23;0;3;7;0;6;20;4;18;56;0;6;0;0;4;11;11;0;3;.;22;7
50;10050;.;7;21;34;42;25;11;10;.;4;3;0;.;16;9;14;9;5;0;4;.;.;0;26;22;5;.;0;3;87;45;0;7;12;428;181;82;34;30;0;.;4;8;5;12;6;3;41;39;20;7;12;5;7;0;0;0;20;11;.;15;0;4;3
51;10051;.;7;19;38;26;25;8;13;4;.;13;7;.;21;14;11;9;11;.;.;4;0;0;26;9;7;.;11;.;36;36;7;6;.;139;438;127;40;21;3;6;15;34;3;23;35;0;75;114;22;20;15;9;8;4;5;.;31;17;.;15;0;9;5
52;10052;.;4;13;12;3;9;4;5;0;.;3;4;0;5;13;12;4;13;0;.;7;0;.;3;13;4;3;.;4;38;14;.;8;5;60;146;357;69;42;18;20;8;51;12;45;9;0;37;49;14;9;10;9;12;4;.;5;16;13;3;7;0;4;8
53;10053;0;.;6;6;.;5;.;4;.;.;5;.;0;.;.;7;.;4;0;4;0;0;0;.;9;3;5;0;0;7;10;0;4;3;10;26;61;240;65;5;10;.;16;7;16;9;0;9;16;9;8;.;.;4;3;.;.;6;4;3;4;0;.;.
54;10054;5;0;.;0;.;5;.;3;0;0;.;0;0;3;0;.;0;.;0;.;0;0;0;.;.;0;0;.;.;3;4;0;.;0;10;20;19;35;92;5;20;3;5;7;.;.;.;4;6;.;.;.;0;.;.;0;0;.;0;.;.;0;.;.
55;10055;0;0;0;0;.;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;0;0;0;0;0;0;0;0;0;0;.;.;3;12;8;11;0;0;0;0;4;.;0;.;.;0;.;0;0;0;.;0;0;0;0;0;0;0;.;0
60;10060;.;0;4;3;3;3;.;.;.;0;8;0;0;7;4;4;3;.;.;0;0;0;0;3;.;.;.;.;0;5;5;0;3;0;.;11;9;12;0;0;98;19;48;3;18;19;4;8;20;7;6;6;.;.;.;.;.;4;4;.;0;0;.;0
61;10061;0;0;15;5;10;4;3;.;.;0;4;.;3;3;5;5;4;.;.;0;4;0;0;6;5;3;0;0;.;8;6;4;17;.;7;19;18;7;23;.;34;122;43;7;23;14;4;9;20;19;5;6;10;5;5;0;.;4;5;3;3;0;.;0
62;10062;.;4;38;12;25;6;9;8;5;.;.;9;0;24;16;6;6;4;.;.;10;.;.;22;15;7;3;6;7;16;11;5;4;4;13;34;47;31;4;0;105;90;583;35;77;82;8;37;43;38;35;22;14;12;5;.;3;17;21;3;5;0;14;5
63;10063;.;.;.;.;5;.;.;5;.;0;0;0;0;0;0;.;0;.;0;0;.;0;0;6;5;.;0;0;0;6;0;0;.;0;4;5;13;8;0;0;10;3;20;30;21;.;0;3;6;4;0;.;.;.;0;0;0;5;4;.;0;0;0;.
64;10064;.;6;4;8;14;5;7;6;7;4;8;.;0;14;5;4;7;17;5;0;.;0;0;20;14;9;0;3;6;14;6;.;4;12;20;45;44;23;17;.;67;46;144;41;663;97;9;22;32;21;27;20;19;11;13;3;8;22;7;5;8;.;.;.
65;10065;.;.;32;.;7;10;4;8;11;.;8;4;4;8;8;8;8;3;4;5;.;0;0;10;8;6;.;.;.;12;14;4;20;.;22;26;24;23;.;.;36;43;63;10;86;357;21;33;66;24;21;15;12;8;10;3;.;16;13;6;11;0;7;.
66;10066;0;0;0;0;.;3;0;0;0;0;0;0;0;.;.;.;.;.;0;0;.;0;0;.;.;0;0;0;0;.;.;3;0;0;.;3;.;0;.;.;7;.;4;8;14;12;19;.;6;0;5;0;0;0;0;0;0;.;.;.;.;0;0;0
70;10070;4;4;12;13;20;25;17;13;.;.;6;.;0;20;15;19;.;.;0;6;.;.;.;19;3;3;3;4;.;33;26;3;7;8;28;99;41;10;7;.;7;11;22;6;7;26;3;237;143;17;34;9;3;6;.;0;.;18;14;.;9;4;4;.
71;10071;9;14;34;12;40;20;29;31;10;4;9;4;.;14;28;19;25;20;5;.;6;.;3;36;20;.;4;3;.;57;24;4;10;5;54;105;48;15;8;.;15;23;46;6;42;45;8;141;657;57;199;56;33;20;11;0;5;36;36;.;21;.;8;.
72;10072;.;.;4;.;.;.;.;.;0;.;.;3;0;.;0;7;.;.;.;.;.;0;0;5;5;8;.;0;0;7;8;0;.;0;8;31;16;4;5;0;10;12;9;7;12;19;.;31;54;209;9;21;4;9;3;0;.;.;6;.;4;0;0;0
73;10073;.;.;10;5;27;14;9;24;3;5;.;.;0;5;10;11;15;7;.;.;4;0;.;10;10;5;3;.;0;23;7;.;9;4;17;32;16;7;4;0;9;4;13;7;18;22;.;32;187;15;328;78;5;9;13;9;7;16;14;4;8;0;12;.
74;10074;.;.;.;.;3;3;.;3;5;0;.;.;.;21;9;7;4;11;0;0;.;.;4;13;6;3;.;0;.;7;4;.;.;3;8;5;9;8;0;0;9;8;10;3;10;5;0;23;40;10;28;475;47;10;4;3;6;19;0;.;7;0;.;.
75;10075;0;0;.;3;.;3;3;0;0;.;0;0;0;3;.;0;.;0;0;0;.;0;0;0;.;5;0;0;0;0;.;0;.;0;4;.;5;.;4;0;.;3;.;.;12;6;3;.;15;.;10;38;80;4;.;.;.;.;0;.;.;3;0;0
80;10080;3;13;13;16;12;22;10;9;14;3;10;3;0;14;13;9;3;19;0;0;.;0;0;17;12;.;4;.;0;11;11;.;8;0;13;24;13;4;6;0;6;.;10;5;21;15;.;10;21;4;13;20;.;500;82;15;17;90;69;27;29;0;17;3
81;10081;.;.;5;.;3;13;3;6;.;4;.;0;.;.;.;3;.;.;0;.;5;0;0;.;9;0;.;.;4;7;6;.;5;0;.;6;.;6;.;0;0;0;9;0;3;7;7;5;17;8;8;9;4;84;154;18;43;22;21;18;13;0;9;0
82;10082;.;.;.;0;.;.;.;0;.;0;0;.;0;4;.;.;4;0;0;0;0;0;0;.;.;0;.;0;0;3;.;0;.;0;.;3;.;0;.;0;0;.;0;.;.;0;0;.;5;0;3;4;.;5;28;78;.;7;4;4;.;.;0;.
83;10083;0;0;.;.;3;7;4;.;.;.;.;.;0;.;.;4;0;4;0;.;.;0;.;3;.;.;0;0;.;.;.;0;3;0;3;6;4;0;.;0;.;0;.;0;.;.;0;.;5;0;8;3;0;32;43;.;200;10;9;16;11;0;23;0
90;10090;7;12;26;39;39;68;68;29;4;15;11;3;11;30;17;17;12;20;0;3;7;0;4;29;22;5;5;0;5;60;24;4;9;3;26;27;18;6;.;3;8;.;8;5;3;14;0;17;35;8;17;18;.;143;32;4;25;499;172;47;77;.;41;6
91;10091;7;11;10;20;21;36;32;19;13;12;25;12;8;25;13;12;4;6;3;9;9;0;0;36;21;10;.;8;4;41;14;.;8;13;14;26;10;5;0;0;3;.;5;.;4;5;.;10;15;6;9;10;.;62;22;4;20;201;509;119;115;9;49;.
92;10092;.;.;.;.;6;6;9;5;8;4;13;7;0;3;.;4;0;3;.;3;.;0;0;5;.;4;3;0;.;10;0;0;3;0;0;7;.;.;4;.;0;.;7;.;6;.;0;5;13;3;4;7;0;41;8;.;16;40;89;140;38;.;27;4
93;10093;8;3;23;5;11;16;30;25;9;21;24;7;0;14;30;15;8;18;.;9;3;0;3;24;14;4;3;.;.;18;18;3;8;.;6;3;9;3;0;0;3;4;8;4;6;5;.;7;20;8;5;4;0;40;11;0;.;38;136;43;461;.;57;6
94;10094;0;0;0;0;.;0;.;.;3;.;4;9;.;.;0;.;0;5;0;0;3;0;0;0;0;0;0;0;.;5;3;0;0;0;.;0;0;.;0;0;0;0;.;0;0;0;0;0;.;0;0;0;0;7;6;.;.;3;8;6;3;62;12;0
95;10095;.;.;.;4;9;5;5;8;.;5;4;7;0;9;14;8;0;7;.;0;.;.;0;16;5;3;0;4;0;4;.;0;0;0;0;3;7;3;0;0;4;0;.;0;.;3;0;5;9;.;5;4;6;14;9;.;18;24;22;18;29;4;144;5
nzg;999;0;3;12;8;6;13;5;5;.;.;3;5;0;17;21;3;3;8;.;8;13;3;0;6;8;5;0;3;3;10;14;3;6;5;.;9;.;3;3;.;9;4;10;9;3;.;.;4;43;5;5;.;0;5;9;.;0;15;.;.;8;9;8;14
Sum;;254;441;1556;1196;1193;1118;843;1206;743;448;824;410;135;1432;1314;1324;816;1455;342;431;679;112;156;2253;1545;649;247;395;364;3005;2110;356;1187;381;1449;1927;1275;738;396;75;565;496;1400;267;1318;985;109;1112;2229;599;1055;1034;303;1331;579;205;465;1918;1674;618;1306;148;624;159
