;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;10022;3;6;35;23;19;10;18;60;20;12;4;5;.;60;119;217;40;45;4;22;11;.;5;135;38;7;5;9;13;38;21;.;12;5;29;15;4;.;3;0;.;.;22;.;9;7;8;14;30;6;16;.;3;18;10;0;8;20;16;3;24;5;3;0
23;10023;0;9;14;3;8;6;13;33;51;4;9;11;0;25;48;40;146;96;9;8;32;.;4;43;9;5;0;9;.;9;8;.;9;3;.;4;5;12;3;0;.;4;28;0;6;9;0;.;10;4;9;.;.;15;5;0;.;18;5;6;22;.;5;0
24;10024;.;9;37;12;8;.;8;39;46;10;27;12;7;38;52;41;59;471;30;6;46;0;10;38;24;9;12;6;6;6;5;5;12;.;5;13;7;10;.;3;6;8;37;0;40;50;3;9;15;7;10;11;.;18;6;3;0;15;10;7;24;.;5;0
25;10025;.;3;0;3;0;.;0;3;.;0;.;7;3;0;5;.;3;21;27;.;16;0;3;3;6;.;0;.;.;.;0;0;.;0;0;0;3;0;0;0;0;0;.;.;4;0;0;.;3;.;.;0;0;0;.;0;0;4;3;.;3;0;.;0
26;10026;0;3;7;.;3;.;.;9;5;.;4;.;0;3;7;10;9;7;3;52;16;4;5;21;10;3;6;3;.;3;.;0;3;.;0;0;0;0;0;0;.;0;0;0;0;.;0;.;3;0;4;0;0;0;.;0;.;3;3;.;4;0;0;0
27;10027;.;.;12;13;.;4;5;21;10;.;15;9;3;12;24;10;26;57;11;20;205;9;11;8;8;5;0;0;4;8;.;.;3;3;0;3;6;.;0;0;0;.;21;0;4;.;0;.;9;5;9;.;.;6;.;0;4;11;.;0;9;.;.;0
28;10028;0;.;.;0;.;0;0;0;0;0;0;0;0;0;.;0;0;3;0;3;9;.;.;5;.;.;0;.;4;.;.;0;0;0;.;0;.;.;0;0;0;0;0;0;.;0;0;0;0;0;.;0;0;0;0;0;0;0;.;.;.;0;0;0
29;10029;0;0;.;0;.;0;0;.;3;0;.;4;.;.;.;.;5;3;.;.;10;0;27;.;.;0;.;8;4;0;0;0;0;0;3;0;0;.;0;0;.;0;0;0;.;0;0;0;0;0;.;0;0;0;0;0;0;.;6;.;.;.;0;0
30;10030;7;32;90;70;35;65;43;62;39;10;16;7;6;164;131;203;34;27;.;29;22;8;.;630;169;21;6;10;17;138;74;6;25;11;41;57;41;6;0;0;8;13;33;.;13;13;0;28;59;23;20;6;.;23;12;5;5;33;47;4;29;.;6;.
31;10031;4;15;28;26;11;7;18;12;9;.;.;7;0;22;27;50;22;19;.;18;23;4;13;134;523;41;8;16;37;39;24;17;11;9;9;16;5;3;.;0;.;4;7;.;5;4;.;11;29;6;12;5;0;20;6;.;3;24;23;4;28;5;.;0
32;10032;0;10;13;.;.;3;.;.;4;.;4;.;0;3;.;6;5;4;0;0;.;0;.;17;27;99;13;21;14;7;11;7;7;3;3;.;4;3;3;.;8;5;.;.;.;.;0;3;4;.;.;3;0;.;4;0;.;5;4;.;10;.;0;0
33;10033;0;3;3;3;.;.;0;.;3;3;4;.;0;5;9;6;.;4;0;.;.;.;3;7;17;25;46;6;12;3;.;3;11;5;.;5;.;.;.;0;0;0;.;.;3;0;0;5;6;0;4;0;0;.;3;0;0;.;4;.;.;.;.;0
34;10034;.;0;.;5;.;.;.;.;0;0;.;0;0;.;3;6;.;5;0;3;.;3;.;5;5;12;4;105;19;4;3;3;4;3;0;0;0;0;0;0;0;.;0;0;.;0;0;3;0;0;3;0;0;.;.;.;.;3;.;0;.;3;0;0
35;10035;0;.;8;3;0;.;0;0;0;.;.;.;0;.;3;7;.;4;3;7;18;5;6;15;37;14;.;25;88;7;.;.;.;.;4;0;3;0;0;0;.;3;.;0;0;0;0;.;6;0;.;.;0;.;0;0;.;.;.;0;3;0;.;0
40;10040;6;16;129;205;57;48;43;28;18;11;.;5;.;75;61;48;15;24;.;6;13;0;.;142;75;29;11;.;13;814;303;25;54;35;96;103;44;15;8;4;8;6;23;.;16;23;3;70;97;14;16;6;.;24;11;3;7;60;41;8;26;5;6;0
41;10041;4;9;37;33;17;10;17;21;3;5;3;.;4;28;39;22;23;9;0;.;.;.;0;64;30;16;10;.;6;251;643;41;84;48;16;45;42;11;27;9;.;6;6;.;10;10;0;46;52;8;16;.;3;10;12;0;.;26;10;7;8;.;4;0
42;10042;0;.;20;14;4;.;3;.;0;0;0;0;0;8;12;.;3;0;0;5;0;0;.;18;12;7;0;0;0;17;26;56;34;7;6;8;.;.;.;0;0;0;.;0;.;0;0;5;4;.;.;0;.;.;0;0;0;0;.;.;3;0;3;0
43;10043;7;5;89;8;15;.;10;13;4;3;3;0;3;13;15;16;6;18;5;.;15;.;0;29;19;18;8;8;.;36;48;26;248;35;3;7;5;.;0;0;.;9;11;0;6;5;.;5;11;7;0;.;.;7;8;0;0;10;.;.;6;0;3;0
44;10044;.;.;162;5;.;0;4;5;.;8;.;0;.;4;8;.;4;11;0;3;10;0;0;13;8;6;3;6;.;24;47;4;32;80;.;3;.;.;.;6;0;.;.;.;15;.;5;.;.;28;0;0;0;12;3;0;0;4;4;0;4;0;0;0
50;10050;.;7;20;26;14;26;12;9;3;.;3;0;0;11;7;16;.;4;0;4;4;0;0;27;25;9;5;.;15;50;41;4;4;12;264;146;67;35;15;.;3;8;.;9;19;.;7;49;39;14;24;9;.;12;.;4;8;18;26;0;14;0;.;0
51;10051;.;9;41;27;41;17;12;14;32;8;8;3;3;42;33;11;7;16;6;.;8;.;.;47;31;9;.;6;.;81;45;6;13;19;105;293;139;41;25;0;10;25;17;14;24;11;6;124;141;61;19;15;.;18;5;.;4;38;39;.;19;.;10;0
52;10052;.;.;7;7;3;8;.;21;3;.;6;.;0;11;13;12;6;.;.;4;.;3;.;22;3;3;.;4;.;19;16;.;6;8;43;60;234;62;14;11;12;15;66;14;52;32;0;15;45;20;18;19;4;13;3;.;.;6;15;4;8;5;8;0
53;10053;.;.;5;3;3;3;3;4;.;0;4;.;0;.;.;.;0;4;.;8;3;0;0;5;8;.;0;.;.;9;10;.;4;14;5;22;60;130;17;.;7;17;13;3;21;7;.;7;11;17;.;14;0;.;3;0;.;6;4;.;4;.;.;0
54;10054;0;5;3;6;0;4;.;.;4;.;0;0;0;5;.;.;.;.;0;.;0;0;0;5;.;.;0;0;.;.;4;0;.;.;4;29;6;26;59;7;6;.;.;3;6;0;0;.;4;0;0;.;.;4;0;0;0;4;.;5;0;.;0;0
55;10055;0;0;0;.;0;0;.;0;0;0;0;3;0;0;0;0;0;.;0;0;0;0;.;0;0;0;0;0;.;3;.;0;0;0;0;0;3;8;18;10;.;0;0;0;3;.;0;.;3;.;0;0;0;0;0;0;0;.;.;0;0;0;0;0
60;10060;.;0;7;8;4;0;0;5;.;.;.;.;0;.;5;.;0;8;0;.;0;0;0;.;7;0;.;3;0;4;.;0;.;.;4;3;7;.;.;0;98;18;23;3;25;41;.;.;7;11;3;3;.;3;.;0;0;0;0;6;3;0;.;0
61;10061;0;.;27;5;7;3;10;6;6;3;.;.;0;7;16;.;4;11;.;.;.;0;.;6;10;.;0;0;3;5;4;.;8;13;.;4;31;6;.;0;15;121;77;3;24;47;10;7;9;17;6;8;.;5;4;0;.;7;5;0;14;0;.;0
62;10062;.;9;43;6;15;6;7;15;5;5;17;3;0;21;22;6;10;8;.;0;7;0;0;12;6;.;0;0;.;15;9;6;12;0;.;24;17;10;3;0;56;58;299;17;87;44;6;16;22;18;15;6;.;19;14;.;0;10;6;3;8;0;0;.
63;10063;0;0;.;0;.;3;.;.;0;0;.;0;0;.;0;0;0;0;0;.;0;0;0;0;.;.;0;0;0;.;.;.;.;0;3;4;0;9;0;.;3;.;15;14;21;5;0;5;6;0;.;.;.;.;3;0;0;4;.;0;.;0;0;0
64;10064;5;4;21;5;4;3;.;19;5;.;.;5;0;11;20;7;14;13;.;4;.;0;.;21;7;0;9;5;.;8;6;.;8;3;6;22;18;20;8;.;20;28;157;23;328;78;14;7;33;14;18;11;4;14;4;.;.;13;8;9;17;0;.;0
65;10065;.;3;17;4;7;3;.;10;3;7;13;6;.;18;9;.;6;12;0;.;.;0;.;8;6;4;.;0;.;10;10;6;4;3;.;16;13;17;7;0;27;32;49;9;64;185;8;8;15;18;10;12;5;7;10;.;4;3;3;4;5;.;0;0
66;10066;.;.;0;.;.;0;0;0;0;0;0;0;0;.;.;0;0;.;0;0;0;0;0;.;3;0;0;0;0;0;3;0;.;0;.;.;.;.;.;0;0;0;4;.;8;8;28;.;3;5;.;.;3;0;0;0;0;0;.;.;4;0;.;0
70;10070;.;11;9;23;16;23;13;21;4;.;.;0;0;26;30;9;5;21;0;4;0;0;.;27;13;.;3;0;0;26;17;.;3;3;28;92;39;8;.;0;14;30;20;0;20;14;.;150;168;33;22;10;.;13;4;0;0;14;7;0;11;0;.;0
71;10071;4;9;37;19;36;25;14;20;10;9;11;3;0;45;49;32;10;15;.;4;.;0;.;57;17;5;8;4;4;58;26;0;6;4;57;89;50;25;7;3;18;11;67;3;41;27;6;118;454;62;138;40;6;28;7;.;3;37;24;9;25;.;8;0
72;10072;.;.;55;.;5;9;22;22;3;15;.;6;.;23;37;9;27;100;.;7;14;0;0;17;10;.;.;.;0;42;8;0;4;9;4;30;12;.;0;3;11;27;36;6;35;22;4;13;58;153;22;8;3;24;10;0;5;9;7;6;38;0;0;0
73;10073;4;8;32;14;12;18;13;16;3;.;13;6;.;19;19;16;5;10;.;4;.;0;0;8;12;.;.;.;.;16;13;4;3;3;17;24;21;4;.;7;8;22;32;3;22;7;6;17;90;32;230;39;7;19;13;3;14;26;17;5;8;.;5;0
74;10074;.;.;4;.;5;12;4;.;0;0;4;.;.;4;0;9;3;4;.;4;5;0;3;7;4;0;4;0;.;8;.;.;3;.;.;14;4;3;.;.;.;6;12;.;6;13;6;13;35;21;26;250;30;4;13;6;6;9;9;.;4;.;.;0
75;10075;0;0;.;0;3;3;.;0;.;.;.;.;0;.;.;0;.;0;0;0;.;0;0;0;0;0;0;.;0;4;.;0;0;0;.;6;.;.;.;0;.;0;4;5;7;5;0;.;12;10;6;25;32;7;5;3;0;.;7;0;4;.;0;0
80;10080;4;.;132;7;7;18;19;21;20;8;30;6;4;31;29;11;7;17;0;6;4;0;0;28;18;.;5;5;6;13;10;6;8;7;3;16;15;7;.;0;3;7;24;4;17;22;6;7;35;27;15;4;3;312;90;17;41;63;57;50;58;4;24;.
81;10081;0;.;7;3;4;.;5;7;6;.;3;.;0;.;15;0;4;.;0;0;0;0;0;6;3;.;.;0;.;5;5;3;.;.;4;3;4;.;0;.;.;5;3;.;6;5;.;5;8;0;13;10;3;95;99;16;42;20;19;13;7;.;12;0
82;10082;.;.;.;0;5;.;.;.;.;0;0;0;0;.;.;0;0;.;.;0;.;0;0;.;4;0;.;0;0;0;0;.;0;.;0;7;0;0;.;0;0;.;5;0;0;0;0;.;0;.;0;7;0;16;25;47;9;.;4;7;.;0;0;0
83;10083;.;.;.;5;.;.;.;5;6;.;5;.;0;0;.;3;.;.;.;0;0;0;0;6;5;0;0;0;0;0;3;.;3;0;.;.;.;3;0;.;0;0;8;0;7;4;.;0;3;4;7;.;0;21;45;6;110;17;21;21;22;4;21;0
90;10090;6;8;49;21;34;42;63;23;7;3;12;.;15;43;23;23;8;23;.;11;15;0;.;36;16;9;.;.;11;57;18;.;5;11;12;22;14;7;11;0;5;4;28;0;11;9;.;29;33;7;12;7;7;114;24;6;22;398;199;73;81;5;27;0
91;10091;0;4;19;12;22;6;38;20;3;8;10;17;5;9;14;17;15;15;7;.;8;5;3;21;24;6;3;4;3;42;14;6;3;8;9;21;8;3;.;0;0;.;6;5;17;5;0;9;33;5;12;3;4;79;24;6;27;126;280;107;132;3;43;0
92;10092;.;3;4;4;6;10;10;6;11;5;15;4;8;7;.;3;.;16;.;.;8;0;.;18;.;4;.;0;0;4;5;.;.;.;.;5;5;3;.;0;6;3;.;.;.;8;0;.;5;3;0;.;0;26;15;.;12;42;44;224;53;.;22;0
93;10093;5;7;28;14;16;16;33;39;22;24;67;7;0;20;28;13;11;31;5;.;7;4;0;34;20;9;3;.;7;20;22;.;7;0;7;15;8;7;.;0;9;7;35;3;23;28;0;12;19;5;15;7;.;46;18;4;16;55;102;65;329;14;18;3
94;10094;0;0;.;0;.;.;0;5;0;4;513;6;6;0;.;0;.;.;.;0;0;.;0;4;.;0;0;.;.;4;4;0;0;16;0;4;.;0;.;0;0;0;4;0;.;.;0;0;.;.;0;5;0;3;.;0;.;.;9;5;5;30;10;0
95;10095;.;.;10;.;4;5;8;4;.;6;6;3;.;6;.;.;3;.;4;.;.;0;4;4;5;6;0;4;0;3;0;0;5;0;0;10;0;0;.;0;6;0;4;0;.;3;0;.;4;.;5;0;0;23;14;0;27;14;25;28;48;7;107;.
nzg;999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;0;0;0;0;0;0;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;0;0;0;0;0;0;0;0;0;0;59;0;0;5;0;0;0;.;0;0;0
Sum;;197;464;2728;1181;1056;889;1079;1406;933;469;1347;434;137;1598;1871;1289;857;1654;190;306;735;57;144;2578;1579;477;223;307;365;2569;1771;302;767;486;1046;1613;1106;562;274;78;429;592;1477;173;1399;936;145;1118;1996;904;906;615;163;1508;680;164;443;1565;1425;815;1505;145;429;9
